C店代码,开店时间,,当月B店铺天数,当月有消保天数,当月有旺铺天数,当月有淘客天数,当月有P4P天数,当月在线商品数之和,当月有记录天数,J/K近似平均商品,当月最后一天店铺状态,主营类目ID,主营类目名称,当月最后一天在线商品数,省份ID,省份名称,城市ID,城市名称,区县ID,区县名称,行政辖区ID,行政辖区,城市等级,ipv_pv,Ln(pv),ipv_uv,Ln(uv),sales,Ln(交易额),笔数,Ln(笔数),买家数,全部网店人员,合并-主营,主营店人员,共用人员,主营店营业额,主营店人员数,店主/合伙人人数,雇佣员工人数,帮工人数,店主/合伙人_工作时间,雇佣员工工作时长,帮工工作时长,平均月工资,开店之前的工作,其他,职业状态,职业状态_其他,是否最主要收入来源,性别,婚姻状况,年龄,学历,最常所在地,户口,旺旺uid,旺旺子账号数量,当月有登陆旺旺子账号数量,卖家星级ID,卖家星级名称
c03880,41378,,0,0,0,0,0,746,30,24.86666667,0,21,居家日用/婚庆/创意礼品,40,110000,北京,110100,北京市,110106,丰台区,100180,北京市区,1,1125,7.025538315,471,6.154858094,3042.01,8.02027376,42,3.737669618,26,2,1,1,2,90,,1,,1,10,,10,,受雇于企业（包括个体户）,,打理自己的实体店或工厂,,不是主要收入来源,男,已婚,26-30岁,大专,直辖市市区,农业户口,1662011468,\N,0,4,4星级
c03881,41344,,0,30,30,0,0,835,30,27.83333333,0,50014812,尿片/洗护/喂哺/推车床,28,330000,浙江省,330300,温州市,330381,瑞安市,101796,瑞安市,5,243,5.493061443,150,5.010635294,568,6.342121419,3,1.098612289,3,,2,,,,2,1,,,12,,,,在政府部门或事业单位工作,,在政府部门或事业单位工作,,不是主要收入来源,女,已婚,31-35岁,大学本科,地级市/县级市市区,非农业户口,13102143,2,0,2,2星级
c03882,40661,20,0,0,30,30,0,969,30,32.3,0,16,女装/女士精品,31,440000,广东省,440100,广州市,440106,天河区,100550,广州市区,1,27,3.295836866,11,2.397895273,9345,9.14259672,13,2.564949357,4,,2,,,,2,2,,1,84,,84,2000,无事可做（休息、待业）,,受雇于企业（包括个体户）,,不是主要收入来源,男,未婚,23-25岁,高中/中专/职高,直辖市市区,非农业户口,161714406,\N,0,4,4星级
c03883,40660,20,0,30,30,0,30,1785,30,59.5,0,16,女装/女士精品,60,150000,内蒙古自治区,150700,呼伦贝尔市,150781,满洲里市,100755,满洲里市,5,12612,9.442404021,7680,8.946374826,9151.49,9.121671987,290,5.669880923,148,,1,,,,1,1,0,0,12,0,0,,个体户,,个体户,,不是主要收入来源,男,已婚,31-35岁,大学本科,地级市/县级市市区,农业户口,133770788,1,0,10,5钻
c03884,40660,20,0,0,30,0,0,2669,30,88.96666667,0,16,女装/女士精品,89,440000,广东省,440300,深圳市,440307,龙岗区,101591,深圳市区,1,75,4.317488114,26,3.258096538,511,6.23636959,4,1.386294361,3,,1,,,,1,1,,,8,,,200,企业主（自有注册公司）,,企业主（自有注册公司）,,不是主要收入来源,男,未婚,26-30岁,大专,直辖市市区,农业户口,272353617,\N,0,2,2星级
c03885,41208,,0,30,30,0,0,19330,30,644.3333333,0,50004958,移动/联通/电信充值中心,649,440000,广东省,441900,东莞市,441900,东莞市,100426,东莞市区,2,5108,8.538563217,160,5.075173815,4246.89,8.353942229,52,3.951243719,30,,1,,,,1,1,,,,,,,受雇于企业（包括个体户）,,受雇于企业（包括个体户）,,不是主要收入来源,男,已婚,26-30岁,大专,农村,农业户口,260816613,2,0,5,5星级
c03886,40491,,0,30,0,0,0,7282,30,242.7333333,0,50008163,床上用品/布艺软饰,202,330000,浙江省,330700,金华市,330782,义乌市,100899,义乌市,5,222,5.402677382,186,5.225746674,69,4.234106505,2,0.693147181,2,3,3,3,3,1000,,2,3,3,12,16,8,3000,个体户,,打理自己的实体店或工厂,,是主要收入来源,女,已婚,36-40岁,高中/中专/职高,直辖市市区,农业户口,40456194,1,0,7,2钻
c03887,40657,20,0,30,30,30,0,3281,30,109.3666667,0,16,女装/女士精品,113,330000,浙江省,330100,杭州市,330102,上城区,100650,杭州市区,2,44852,10.71112346,26906,10.20010459,91487.02,11.42395238,901,6.803505258,822,,1,,,,1,1,,1,10,,3,2000-5000,受雇于企业,网逸航空,只经营网店，没有其他工作,,是唯一收入来源,男,未婚,18-22岁,高中/中专/职高,直辖市市区,农业户口,184915992,3,3,8,3钻
c03888,40655,20,0,30,30,30,4,1516,30,50.53333333,0,50006843,女鞋,52,440000,广东省,440100,广州市,440111,白云区,100550,广州市区,1,18902,9.847023016,14336,9.570529135,15118.13,9.623649965,301,5.707110265,285,,2,,,,2,2,,,14,,,,受雇于企业（包括个体户）,,只经营网店，没有其他工作,,是唯一收入来源,男,未婚,26-30岁,大学本科,地级市/县级市市区,非农业户口,119747335,2,1,7,2钻
c03889,40452,20,0,0,30,0,0,210,30,7,0,50008090,3C数码配件,7,130000,河北省,130400,邯郸市,130403,丛台区,100627,邯郸市区,3,30,3.401197382,23,3.135494216,500,6.214608098,1,0,1,,1,,,,1,1,,,6,,,,受雇于企业（包括个体户）,,受雇于企业（包括个体户）,,不是主要收入来源,男,未婚,23-25岁,高中/中专/职高,地级市/县级市市区,农业户口,388969345,\N,0,0,信用得分<=3
c03890,40655,20,0,30,30,30,0,2726,30,90.86666667,0,50006842,箱包皮具/热销女包/男包,121,130000,河北省,130600,保定市,130600,保定市,100151,保定市区,3,5801,8.665785595,3127,8.047829357,1040.3,6.947264412,93,4.532599493,87,,1,,,,1,1,,1,70,,,,受雇于企业（包括个体户）,,受雇于企业（包括个体户）,,不是主要收入来源,女,已婚,18-22岁,大专,地级市/县级市市区,非农业户口,278067914,\N,0,5,5星级
c03891,40410,,0,30,30,19,30,485,30,16.16666667,0,50020579,电子/电工,21,440000,广东省,442000,中山市,442000,中山市,102295,中山市区,3,10977,9.303557454,3015,8.011355109,1739.92,7.461594414,27,3.295836866,15,,1,,,,1,1,,,不定,,,,个体户,,个体户,,不是主要收入来源,男,已婚,31-35岁,高中/中专/职高,郊区,农业户口,324901052,\N,0,5,5星级
c03892,40654,20,0,30,30,0,0,3980,30,132.6666667,0,16,女装/女士精品,135,320000,江苏省,321000,扬州市,321088,江都市,102062,江都市,5,1270,7.146772179,986,6.893656355,3709.4,8.218625417,27,3.295836866,27,,1,,,,1,1,,,60,,,,受雇于企业,,受雇于企业（包括个体户）,,不是主要收入来源,女,已婚,26-30岁,大专,农村,农业户口,121967883,1,1,4,4星级
c03893,39476,,0,30,30,0,30,22389,30,746.3,0,50008163,床上用品/布艺软饰,669,320000,江苏省,320400,常州市,320402,天宁区,100255,常州市区,3,2448,7.803026644,997,6.90475077,11219.3,9.325390789,40,3.688879454,22,,2,,,,2,2,,,14,,,,受雇于企业,,打理自己的实体店或工厂,,不是主要收入来源,男,已婚,31-35岁,大专,直辖市市区,非农业户口,37718820,2,1,9,4钻
c03894,38299,,0,30,30,0,0,2476,30,82.53333333,0,50011397,珠宝/钻石/翡翠/黄金,84,120000,天津,120100,天津市,120107,塘沽区,101718,天津市区,2,1540,7.339537695,364,5.897153868,3747,8.228710799,32,3.465735903,10,,1,,,,1,1,,,2,,,,受雇于企业（包括个体户）,,受雇于企业（包括个体户）,,不是主要收入来源,男,未婚,31-35岁,大学本科,直辖市市区,非农业户口,21188194,\N,0,5,5星级
c03895,39245,,0,30,18,0,0,7111,30,237.0333333,0,50023878,自用闲置转让,228,110000,北京,110100,北京市,110102,西城区,100180,北京市区,1,613,6.418364936,444,6.095824562,128,4.852030264,4,1.386294361,4,,2,,,,2,1,,1,8,,1,,受雇于企业,,受雇于企业（包括个体户）,,不是主要收入来源,女,已婚,31-35岁,大学本科,直辖市市区,非农业户口,25208333,3,0,8,3钻
c03896,40654,20,0,30,30,30,30,3305,30,110.1666667,0,50011740,流行男鞋,108,320000,江苏省,321000,扬州市,321088,江都市,102062,江都市,5,8465,9.043695295,5917,8.685584843,21871.02,9.992917752,138,4.927253685,132,3,1,1,1,90,,3,2,1,70,10,2,1800,个体户,,只经营网店，没有其他工作,,是唯一收入来源,女,已婚,31-35岁,高中/中专/职高,县城市区,农业户口,348035202,\N,0,9,4钻
c03897,40653,20,0,30,30,0,30,1450,30,48.33333333,0,50011740,流行男鞋,48,440000,广东省,440600,佛山市,440604,禅城区,100452,佛山市区,2,3770,8.23483028,2549,7.843456404,6156.42,8.725250719,133,4.890349128,106,2,1,1,1,70,,2,,1,12,,8,,个体户,,个体户,,不是主要收入来源,男,已婚,31-35岁,初中或以下,地级市/县级市市区,非农业户口,370060874,\N,0,8,3钻
c03898,40652,20,0,30,30,30,30,11293,30,376.4333333,0,1625,女士内衣/男士内衣/家居服,378,440000,广东省,440500,汕头市,440513,潮阳区,101533,汕头市区,2,3244,8.084562415,2205,7.698482788,670.9,6.508620095,15,2.708050201,14,,1,,,,1,1,,,,,,,受雇于企业（包括个体户）,,受雇于企业（包括个体户）,,不是主要收入来源,男,已婚,31-35岁,高中/中专/职高,地级市/县级市市区,非农业户口,210072421,3,2,6,1钻
c03899,39855,,0,0,0,0,0,455,30,15.16666667,0,50020579,电子/电工,22,440000,广东省,440200,韶关市,440204,浈江区,101571,韶关市区,3,92,4.521788577,38,3.63758616,6912.99,8.841157529,61,4.110873864,30,,1,,,,1,1,,,18,,,,无事可做（休息、待业）,,受雇于企业（包括个体户）,,不是主要收入来源,女,已婚,26-30岁,大专,地级市/县级市市区,非农业户口,53803379,\N,0,-1,信用得分=0
c03900,40094,,0,0,0,0,0,2377,30,79.23333333,0,23,古董/邮币/字画/收藏,42,340000,安徽省,341400,巢湖市,341422,无为县,100262,无为县,6,3141,8.0522965,1243,7.125283092,2344,7.759614151,30,3.401197382,20,,1,,,,1,1,,,,,,,在政府部门或事业单位工作,,在政府部门或事业单位工作,,不是主要收入来源,男,已婚,31-35岁,大学本科,农村,非农业户口,301827932,\N,0,6,1钻
c03901,41223,,0,30,30,0,0,15699,30,523.3,0,50004958,移动/联通/电信充值中心,339,230000,黑龙江省,230100,哈尔滨市,230106,香坊区,100584,哈尔滨市区,2,221,5.398162702,44,3.784189634,2251.1,7.719174265,36,3.583518938,32,,2,,,,2,2,,,,,,,受雇于企业（包括个体户）,,受雇于企业（包括个体户）,,不是主要收入来源,女,未婚,23-25岁,大学本科,省会城市市区,非农业户口,278320690,3,2,6,1钻
c03902,40694,,0,30,30,0,0,2295,30,76.5,0,50026800,保健品/膳食营养补充剂,75,350000,福建省,350700,南平市,350784,建阳市,101275,建阳市,5,275,5.616771098,203,5.313205979,24174.15,10.09303916,28,3.33220451,15,,2,,,,2,1,1,,2,2,,,受雇于企业,,受雇于企业（包括个体户）,,不是主要收入来源,女,已婚,26-30岁,大学本科,地级市/县级市市区,农业户口,76163480,1,1,7,2钻
c03903,40651,20,0,0,30,0,0,180,30,6,0,16,女装/女士精品,6,430000,湖南省,430100,长沙市,430181,浏阳市,102248,浏阳市,5,17,2.833213344,13,2.564949357,0,#NUM!,0,#NUM!,0,,1,,,,1,1,,1,,,,,个体户,,打理自己的实体店或工厂,,不是主要收入来源,女,未婚,23-25岁,大专,地级市/县级市市区,非农业户口,173478982,\N,0,1,1星级
c03904,40650,20,0,0,30,0,0,3161,30,105.3666667,0,16,女装/女士精品,101,130000,河北省,130800,承德市,130824,滦平县,100298,滦平县,6,167,5.117993812,101,4.615120517,360,5.886104031,9,2.197224577,9,,1,,,,1,1,,,5,,,,受雇于企业（包括个体户）,,受雇于企业（包括个体户）,,不是主要收入来源,女,已婚,26-30岁,高中/中专/职高,县城市区,非农业户口,95803208,\N,0,3,3星级
c03905,40649,20,0,30,30,30,30,4945,30,164.8333333,0,30,男装,171,350000,福建省,350500,泉州市,350581,石狮市,101476,石狮市,5,11870,9.381769488,4653,8.445267452,12142.6,9.40447521,263,5.572154032,204,,1,,,,1,1,,,11,,,,受雇于企业（包括个体户）,,只经营网店，没有其他工作,,是唯一收入来源,男,未婚,26-30岁,高中/中专/职高,县城市区,农业户口,299332786,\N,0,8,3钻
c03906,40649,20,0,30,30,30,30,6058,30,201.9333333,0,16,女装/女士精品,206,320000,江苏省,320500,苏州市,320581,常熟市,101646,常熟市,5,22126,10.00450867,12082,9.399472021,23035,10.04477008,410,6.01615716,256,,2,,,,2,2,,,14,,,,上学,,只经营网店，没有其他工作,,是唯一收入来源,男,未婚,23-25岁,大学本科,地级市/县级市市区,非农业户口,383640442,1,0,8,3钻
c03907,39735,,0,30,30,30,0,545,30,18.16666667,0,1801,美容护肤/美体/精油,19,330000,浙江省,330100,杭州市,330109,萧山区,100650,杭州市区,2,421,6.042632834,236,5.463831805,8259.79,9.019154442,33,3.496507561,27,,2,,,,2,1,,1,70,,28,,受雇于企业,,受雇于企业（包括个体户）,,不是主要收入来源,男,已婚,31-35岁,大专,地级市/县级市市区,农业户口,40809107,\N,0,4,4星级
c03908,40648,20,0,30,30,30,0,1320,30,44,0,16,女装/女士精品,44,370000,山东省,370200,青岛市,370203,市北区,101437,青岛市区,2,21655,9.982991654,11957,9.38907216,14973.56,9.614041258,630,6.445719819,390,,3,,,,3,2,0,5,,,,,个体户,,只经营网店，没有其他工作,,是主要收入来源,女,已婚,41-50岁,高中/中专/职高,地级市/县级市市区,农业户口,164058775,2,1,12,2皇冠
c03909,40647,20,0,0,30,0,0,5186,30,172.8666667,0,30,男装,177,450000,广西壮族自治区,450700,钦州市,450722,浦北县,101425,浦北县,6,934,6.839476438,241,5.484796933,922,6.826545224,9,2.197224577,8,,2,,,,2,1,,1,150,,,,个体户,,打理自己的实体店或工厂,,不是主要收入来源,男,已婚,41-50岁,高中/中专/职高,县城市区,非农业户口,127166817,\N,0,4,4星级
c03910,40297,,0,30,30,30,18,365,30,12.16666667,0,50014812,尿片/洗护/喂哺/推车床,12,330000,浙江省,330700,金华市,330784,永康市,100900,永康市,5,3499,8.160232492,2293,7.737616283,44681.8,10.70732154,125,4.828313737,120,,5,,,,5,2,3,,13,4,4,2000,在淘宝（天猫）其他网店工作,,只经营网店，没有其他工作,,是唯一收入来源,男,未婚,26-30岁,高中/中专/职高,地级市/县级市市区,农业户口,117076433,\N,0,6,1钻
c03911,41388,,0,30,0,0,0,2040,30,68,0,26,汽车/用品/配件/改装,68,440000,广东省,442000,中山市,442000,中山市,102295,中山市区,3,988,6.895682698,796,6.679599186,3472.81,8.152719344,18,2.890371758,13,2,1,1,2,80,,1,,1,98,,12,,,受雇市政服务单位,只经营网店，没有其他工作,改装作业施工,是主要收入来源,男,已婚,31-35岁,大专,直辖市市区,非农业户口,882811573,\N,0,4,4星级
c03912,40647,20,0,30,30,30,30,9002,30,300.0666667,0,50010404,服饰配件/皮带/帽子/围巾,294,310000,上海,310100,上海市,310115,浦东新区,101554,上海市区,1,14801,9.602450025,7571,8.932080438,22883.16,10.03815655,734,6.598509029,500,,2,,,,2,1,,1,60,,20,,上学,,受雇于企业（包括个体户）,,是主要收入来源,女,未婚,18-22岁,硕士研究生或以上,直辖市市区,非农业户口,110658442,4,0,11,1皇冠
c03913,41342,,0,21,0,17,0,1364,30,45.46666667,0,28,ZIPPO/瑞士军刀/眼镜,50,360000,江西省,360100,南昌市,360122,新建县,101255,新建县,6,441,6.089044875,126,4.836281907,1125.3,7.025804946,3,1.098612289,3,,1,,,,1,1,,,12,,,,受雇于企业（包括个体户）,酒店配菜,受雇于企业（包括个体户）,,是主要收入来源,男,未婚,18-22岁,初中或以下,省会城市市区,农业户口,1598758658,2,2,2,2星级
c03914,41104,,0,30,30,0,30,10901,30,363.3666667,0,1801,美容护肤/美体/精油,275,230000,黑龙江省,230300,鸡西市,230382,密山市,100821,密山市,5,3590,8.185907481,1462,7.28756064,2135.54,7.666474821,31,3.433987204,17,,1,,,,1,1,,,10,,,500,在政府部门或事业单位工作,,在政府部门或事业单位工作,,不是主要收入来源,女,已婚,36-40岁,高中/中专/职高,地级市/县级市市区,非农业户口,58861925,\N,0,5,5星级
c03915,40647,20,0,30,30,30,0,2850,30,95,0,16,女装/女士精品,94,340000,安徽省,340200,芜湖市,340222,繁昌县,101828,繁昌县,6,896,6.797940413,521,6.255750042,619,6.428105273,13,2.564949357,9,,1,,,,1,1,,,,,,,受雇于企业（包括个体户）,,受雇于企业（包括个体户）,,是主要收入来源,女,未婚,23-25岁,初中或以下,县城市区,农业户口,346837630,1,1,3,3星级
c03916,38361,,0,30,30,5,30,3323,30,110.7666667,0,50012100,生活电器,205,440000,广东省,441900,东莞市,441900,东莞市,100426,东莞市区,2,6479,8.776321456,2635,7.876638461,18600,9.83091686,98,4.584967479,66,,3,,,,3,1,2,,80,55,,4000,企业主（自有注册公司）,,打理自己的实体店或工厂,,不是主要收入来源,男,未婚,26-30岁,高中/中专/职高,地级市/县级市市区,农业户口,647204,2,2,6,1钻
c03917,40646,20,0,30,30,30,0,1231,30,41.03333333,0,1625,女士内衣/男士内衣/家居服,45,410000,河南省,410100,郑州市,410104,管城回族区,102292,郑州市区,2,2745,7.917536354,1912,7.555905094,2427.9,7.794781965,189,5.241747015,134,,1,,,,1,1,,1,8,,1,,在淘宝（天猫）其他网店工作,,受雇于企业（包括个体户）,,不是主要收入来源,女,已婚,26-30岁,大学本科,省会城市市区,农业户口,691624315,2,0,7,2钻
c03918,39879,,0,30,0,0,30,82565,30,2752.166667,0,50020808,家居饰品,2606,320000,江苏省,321100,镇江市,321102,京口区,102286,镇江市区,3,2601,7.863651265,2007,7.604396349,1229.97,7.114745058,22,3.091042453,15,,2,,,,2,1,1,1,60,60,3,,受雇于企业,,只经营网店，没有其他工作,,不是主要收入来源,女,未婚,36-40岁,硕士研究生或以上,地级市/县级市市区,非农业户口,20510416,1,0,7,2钻
c03919,40645,20,0,30,30,0,0,8077,30,269.2333333,0,50006842,箱包皮具/热销女包/男包,295,130000,河北省,130600,保定市,130681,涿州市,100171,涿州市,5,785,6.665683718,337,5.82008293,463,6.137727054,11,2.397895273,6,,1,,,,1,1,,,,,,,上学,,上学,,不是主要收入来源,女,未婚,23-25岁,大专,地级市/县级市市区,农业户口,691246493,\N,0,2,2星级
c03920,39395,,0,30,30,30,0,4392,30,146.4,0,1801,美容护肤/美体/精油,145,330000,浙江省,330100,杭州市,330104,江干区,100650,杭州市区,2,519,6.251903883,336,5.81711116,4381.81,8.38521716,23,3.135494216,10,1,1,1,1,50,,1,,,,,,,全职主妇,,只经营网店，没有其他工作,,是唯一收入来源,女,已婚,31-35岁,大专,直辖市市区,非农业户口,48926216,\N,0,7,2钻
c03921,40356,,0,30,30,30,0,661,30,22.03333333,0,40,腾讯QQ专区,29,310000,上海,310100,上海市,310115,浦东新区,101554,上海市区,1,270,5.598421959,138,4.927253685,1976.49,7.589077823,58,4.060443011,41,,2,,,,2,2,,,12,,,,上学,,只经营网店，没有其他工作,,是主要收入来源,男,未婚,23-25岁,大学本科,地级市/县级市市区,农业户口,168558143,1,1,3,3星级
c03922,39778,,0,30,30,30,0,5568,30,185.6,0,50008165,童装/童鞋/亲子装,181,330000,浙江省,330500,湖州市,330502,吴兴区,100767,湖州市区,3,657,6.487684018,353,5.866468057,479,6.171700597,8,2.079441542,3,,1,,,,1,1,,1,90,,80,,全职主妇,全职妈妈,只经营网店，没有其他工作,在家照看孩子,不是主要收入来源,女,已婚,31-35岁,大专,地级市/县级市市区,农业户口,130109097,2,2,6,1钻
c03923,40643,20,0,30,30,30,30,2694,30,89.8,0,16,女装/女士精品,82,330000,浙江省,330100,杭州市,330104,江干区,100650,杭州市区,2,34898,10.4601848,20916,9.948269695,62704.68,11.04619136,428,6.059123196,318,,4,,,,4,2,2,1,84,48,2,3500,个体户,,只经营网店，没有其他工作,,是唯一收入来源,男,已婚,36-40岁,初中或以下,省会城市市区,农业户口,691688986,3,0,11,1皇冠
c03924,40618,,0,0,30,0,0,500,30,16.66666667,0,50023878,自用闲置转让,20,440000,广东省,440600,佛山市,440606,顺德区,100452,佛山市区,2,746,6.6147256,411,6.018593214,5809,8.667163718,10,2.302585093,10,,1,,,,1,1,,,12,,,,无事可做（休息、待业）,,只经营网店，没有其他工作,暂时的。,是主要收入来源,女,未婚,23-25岁,高中/中专/职高,省会城市市区,农业户口,151815956,\N,0,3,3星级
c03925,40641,20,0,30,30,30,30,84506,30,2816.866667,0,1625,女士内衣/男士内衣/家居服,3025,330000,浙江省,330400,嘉兴市,330483,桐乡市,100870,桐乡市,5,1513,7.321849714,965,6.872128101,1628.07,7.395150543,27,3.295836866,17,,1,,,,1,1,,,50,,,,受雇于企业,,受雇于企业（包括个体户）,,不是主要收入来源,男,已婚,36-40岁,大学本科,省会城市市区,非农业户口,68470140,2,0,5,5星级
