from,to,time
达晨创投,百特生物,2010
达晨创投,百合媒介,2010
达晨创投,奥迪威电子,2010
淳信资本,力士德机械,2010
淳信资本,科陆电子,2010
春天创投,新嘉联,2010
创翼创投,福慧达,2010
创新工场,友盟,2010
创新工场,应用汇,2010
创新工场,微拍（蝈蝈在线）,2010
创新工场,豌豆荚,2010
创新工场,涂鸦移动,2010
创新工场,魔图精灵,2010
创新工场,磊友,2010
创新工场,乐啊,2010
创新工场,行云,2010
创时信和创投,掌上红网,2010
创佳资本,环球乳业,2010
创东方,同济同捷,2010
创东方,天拓立方,2010
创东方,苏州圣欧,2010
创东方,融创天下,2010
创东方,立发釉彩,2010
创东方,金博科技,2010
创东方,佳宇电子材料,2010
创东方,惠誉武昌置业,2010
创东方,飞扬化工,2010
创东方,导航犬,2010
传化投资,中南卡通,2010
崇德投资,一化控股（原福州一化）,2010
崇德投资,梦芭莎,2010
诚鼎创投,庞源租赁,2010
诚鼎创投,开尔新材,2010
诚鼎创投,大禹阀门,2010
诚鼎创投,巴安水务,2010
成都创新风投,成都中小担保,2010
晨兴创投,小米科技,2010
晨兴创投,尚品网,2010
晨兴创投,丁丁网,2010
晨兴创投,傲锐东源,2010
晨兴创投,BioSCale,2010
晨兴创投,7k7k游戏,2010
辰能风投,庆功林泵业,2010
辰能风投,沛奇隆生物,2010
辰能风投,佰佳信生物,2010
常投集团,华鲁恒升,2010
常荣创投,智光电气,2010
常春藤资本,中科金财,2010
常春藤资本,烟台巨力,2010
常春藤资本,思华科技,2010
常春藤资本,来伊份,2010
渤海产业投资,红星美凯龙,2010
渤海产业投资,成都中小担保,2010
博信资本,浙江福莱特玻璃,2010
博瑞盛德,锐易通,2010
博观资本,华昌达,2010
秉鸿资本,中地种畜,2010
秉鸿资本,裕华,2010
秉鸿资本,烟台万润,2010
秉鸿资本,兴泰科技,2010
秉鸿资本,宏丰电工合金,2010
贝恩资本,优酷,2010
贝恩资本,亚新科,2010
北京世纪天富创业投资中心（有限合伙）,珈伟股份,2010
北京力利记投资,康仁堂药业,2010
北京国有资本,京能清洁能源,2010
北京国有资本,福田汽车,2010
北京工业发展投资,龙芯中科,2010
北极光,易美芯光,2010
北极光,维络城,2010
北极光,普能,2010
北极光,攀业氢能源,2010
北极光,龙焱能源科技,2010
北极光,联易互动,2010
北极光,客多传媒,2010
北极光,集星联合,2010
北极光,红孩子,2010
北极光,恒运新媒体,2010
北极光,汉朗光电,2010
北极光,国韵生物,2010
北极光,东硕环保,2010
北极光,大龙网,2010
北极光,城市纵横,2010
北极光,博奕时空传媒,2010
宝升科投,巴安水务,2010
邦信资产,科陆电子,2010
邦信资产,京能热电,2010
邦睿投资,长安电极,2010
邦睿投资,恒兴源化工,2010
百盈孵化器,联赢激光,2010
百利鑫创投,恒丰实业,2010
巴克莱资本,京能清洁能源,2010
安牧创投,盛大汽车服务,2010
安控投资,东新电碳,2010
安徽省投资集团,六国化工,2010
安徽创投,福记食品服务,2010
安固创投,兰夫活特,2010
安佰深,搜房网,2010
艾利克斯投资,宝莱特,2010
阿里资本,尊宝网,2010
阿里资本,星晨急便,2010
阿里资本,搜狗,2010
Ventech,我要玩,2010
Venrock,土豆网,2010
Venrock,波士顿动力电池,2010
TMIS,灵禅,2010
The Capital Group,中国寿光,2010
TCL 创投,盛瑞传动,2010
TCL 创投,TCL能源,2010
Storm Ventures,达晖飞码,2010
Seven Spires,Oxsensis,2010
SCM,UT斯达康,2010
SAP Ventures,达晖飞码,2010
Ram Max Group,UT斯达康,2010
Quantum Asset Management,环球乳业,2010
OEP,康采恩,2010
NVP,拉手网,2010
Midven,Oxsensis,2010
MC Capital,巨元瀚洋,2010
Maverick Capital,优酷,2010
Longboard Capital,斯乐普特种材料（原佛南海锦龙无纺）,2010
KTB,百和兴业,2010
KKR,中金公司,2010
KKR,远东宏信(原远东租赁),2010
KKR,华致酒行,2010
IVP,摩卡世界,2010
InterWest,中微半导体,2010
Ignition,一嗨租车,2010
Ignition,世纪佳缘,2010
Ignition,蓝汛科技,2010
Ignition,二度车网,2010
Ignition,碧生源,2010
IDG资本,资和信,2010
IDG资本,中国服饰控股,2010
IDG资本,优众网,2010
IDG资本,印象大红袍茶业,2010
IDG资本,易美芯光,2010
IDG资本,易积科技,2010
IDG资本,伊芙心悦,2010
IDG资本,洋浦伟业,2010
IDG资本,星空大地,2010
IDG资本,新雅迪传媒,2010
IDG资本,小米科技,2010
IDG资本,网尚文化,2010
IDG资本,土豆网,2010
IDG资本,同瑞服饰,2010
IDG资本,通银担保,2010
IDG资本,天华阳光,2010
IDG资本,天福茗茶,2010
IDG资本,速达软件,2010
IDG资本,四海商舟,2010
IDG资本,双成药业,2010
IDG资本,奇虎360,2010
IDG资本,立方网,2010
IDG资本,久奈,2010
IDG资本,精品学习网,2010
IDG资本,华灿光电,2010
IDG资本,凡客诚品,2010
IDG资本,二度车网,2010
IDG资本,动网论坛,2010
IDG资本,东方电视购物,2010
IDG资本,嘀嗒团,2010
IDG资本,大旗网,2010
IDG资本,诚迈科技,2010
IDG资本,北京天奈,2010
IDG资本,傲锐东源,2010
IDG资本,艾可蓝,2010
IDG资本,YOKA时尚网,2010
IDG资本,SOKO,2010
IDG资本,3G门户网,2010
ICAN Capital,华神矿业,2010
Hawksford Fund,中国多金属,2010
Guerilla Capital,SOKO,2010
Greylock Partners,维络城,2010
General Catalyst,土豆网,2010
GCP,中微半导体,2010
Gabriel,波士顿动力电池,2010
Frog Capital,Oxsensis,2010
FMCG,碧生源,2010
Flaming Sun,乐淘网,2010
DCM,也买网,2010
DCM,也买网,2010
DCM,唯品会,2010
DCM,乾瑞服装,2010
DCM,木瓜移动,2010
DCM,麦包包,2010
DCM,麦包包,2010
DCM,绿盒子,2010
DCM,乐元互动（乐元素）,2010
DCM,快钱网,2010
DCM,康龙化成,2010
DCM,创业邦,2010
DCM,lumi网,2010
DCM,58同城分类网,2010
CyberAgent Investment,机锋网,2010
CyberAgent Investment,机锋网,2010
CVC,Infastech,2010
CMC,网秦,2010
China Consumer Capital,中国服饰控股,2010
Carbon Trust Investments,Oxsensis,2010
Bridger Capital,嘀咕网,2010
Bay Partners,中微半导体,2010
"Asuka DBJ Partners Co., Ltd.",世纪互联,2010
Albion Ventures,Oxsensis,2010
紫荆资本,窝窝团,2011
住友商事,爱点击,2011
珠海清华科技园创投,力合技术,2011
重庆科风投,重庆元创汽车,2011
重庆科风投,重庆多邦,2011
重庆科风投,哲麒科技,2011
重庆科风投,升旭科技,2011
重庆科风投,盟讯电子,2011
重庆科风投,禾正制药,2011
重庆科风投,海洲化学,2011
中英低碳创投,愿景科技,2011
中银粤财股权投资,广东爱康,2011
中银投资浙商产业基金,开封制药,2011
中银投资,上海医药,2011
中银投资,华能新能源,2011
中兴合创,西街网,2011
中信资本,旭光高新材料（旭光资源）,2011
中信资本,首都开发,2011
中信联合,金螳螂,2011
中信联合,江南高纤,2011
中信联合,华工科技,2011
中信国际资产管理,杜康酒业,2011
中信产业基金,新华保险,2011
中信产业基金,绿A生物,2011
中信产业基金,凡客诚品,2011
中物创投,西安华通,2011
中投公司,上海银行,2011
中投公司,华能新能源,2011
中视金桥,乐途旅游网,2011
中瑞国信资产管理,胜景山河,2011
中融利德,7MW成人连锁,2011
中企投资,乡都酒业,2011
中企投资,现代石化,2011
中欧资本,普能,2011
中粮农业,中国休闲食品（原蜡笔小新食品）,2011
中科招商（天津）,凌志薯业,2011
中科招商,胜景山河,2011
中科招商,润泽东方文化,2011
中科招商,金山顶尖,2011
中科招商,金辉高科,2011
中科招商,华隆电力,2011
中科宏易创投,中科创金融,2011
中科宏易创投,宝鹰集团,2011
中经合,谊安医疗,2011
中经合,世纪互联,2011
中经合,磊友,2011
中经合,康圣环球集团,2011
中经合,好玩家,2011
中经合,个信,2011
中金资本,西街网,2011
中金创新资本,中油通用,2011
中金创新资本,中成新星,2011
中金创新资本,祥云集团,2011
中金创新资本,天捷专用汽车（天地重工）,2011
中金创新资本,神斧民爆,2011
中金创新资本,匡通电子,2011
中金创新资本,凯昶德电子,2011
中金创新资本,德泓纺织,2011
中金,浙商信托（原金信信托）,2011
中金,新华保险,2011
中金,立佰趣,2011
中技环球投资,赛亿科技,2011
中吉奥创投,山海经,2011
中华开发资本,中美冠科,2011
中赫集团,千品网,2011
中海投资,赛林泰医药,2011
中海投资,普能,2011
中海投资,龙芯中科,2011
中海投资,康钰垚生物,2011
中海投资,海泰方圆,2011
中海投资,东方正通,2011
中海投资,北科光大,2011
中海创投,中电加美环境工程,2011
中海创投,珅奥基医药,2011
中海创投,碧海舟腐蚀防护,2011
中国私募基金控股集团,我就要推,2011
中国高新投,西部资源,2011
中国高新投,华胜天成,2011
中国高新投,冠豪高新,2011
中国风险投资,中电加美环境工程,2011
中国风险投资,振发新能源,2011
中国风险投资,长先化学,2011
中国风险投资,宇能电气,2011
中国风险投资,西安华江,2011
中国风险投资,同成高科,2011
中国风险投资,天合石油,2011
中国风险投资,三得普华,2011
中国风险投资,宁波美诺华药业,2011
中国风险投资,龙华竹业,2011
中国风险投资,凌志薯业,2011
中国风险投资,凯龙汽车,2011
中国风险投资,华铁钒钛,2011
中国风险投资,华瑞电器,2011
中国风险投资,航宇科技,2011
中国风险投资,海山密封材料,2011
中国风险投资,国林实业,2011
中国风险投资,高原矿山,2011
中国风险投资,碧海舟腐蚀防护,2011
中关村发展集团,现代农装,2011
中关村发展集团,天智航医疗,2011
中关村发展集团,凯悦宁,2011
中关村发展集团,凯英信业,2011
中关村发展集团,九恒星,2011
中关村发展集团,金轮坤,2011
中富投资,朗德华（原信和瑞丰）,2011
中富投资,亨泰制药,2011
中富投资,博雅软件（原青鸟软件）,2011
中富创投,现代农装,2011
中发君盛,振隆食品,2011
中发君盛,手付通,2011
中发君盛,连城兰花,2011
中发君盛,浩博科技,2011
中大资本,迈奇科技,2011
中大创投,天元金属,2011
中大创投,迈奇科技,2011
中大创投,华业龙图,2011
中部创投,武汉天种,2011
智盈投资,青岛啤酒城项目,2011
智基创投,速位互动,2011
智基创投,世纪互联,2011
智基创投,凌志环保,2011
智基创投,风网100TV,2011
智基创投,91集团,2011
智汇兰图投资,嘉兰图,2011
挚信资本,易积科技,2011
挚信资本,数字顽石,2011
挚信资本,奇虎360,2011
挚信资本,简时尚品,2011
挚信资本,果丽美,2011
挚信资本,豆瓣网,2011
挚信资本,大众点评网,2011
挚信资本,vpon网,2011
证大投资,凯恩股份,2011
证大投资,东南网架,2011
证大投资,成飞集成,2011
证大投资,奥维通信,2011
正和弘毅创投,西岸传媒,2011
正德恒生,迈奇科技,2011
真格基金,易到用车网,2011
浙商创投,中博展览,2011
浙商创投,时代华语,2011
浙商创投,广汇汽车,2011
浙商创投,东方时尚驾校,2011
浙商创投,德州中钿,2011
浙商创投,大中矿业,2011
浙商创投,百分之百数码科技,2011
浙江创新产业投资,佐卡伊,2011
招商湘江,索菱实业,2011
招商湘江,记忆科技,2011
招商湘江,大西部旅游,2011
招商湘江,春光九汇,2011
招商科技,易聆科,2011
招商科技,联赢激光,2011
招商科技,凯龙汽车,2011
招商局中国基金,振隆食品,2011
招商局中国基金,能通科技,2011
招商局中国基金,华劲集团,2011
招商和腾,小天鹅精密,2011
招商和腾,三环实业,2011
长园盈佳,普罗米新,2011
长园盈佳,倍泰健康,2011
长友基金,必创科技,2011
长润创投,索菱实业,2011
长荣投资,海南海药,2011
长春科投,长春聚明,2011
张江药谷,美吉生物,2011
渣打直投,新华保险,2011
渣打直投,华能新能源,2011
渣打直投,华丽环保,2011
云锋基金,九九淘金,2011
云锋基金,嘉和一品,2011
云锋基金,寰亚传媒（原罗杰娱乐）,2011
云锋基金,环球数码科技,2011
云锋基金,广禾堂,2011
云锋基金,高朋网,2011
云锋基金,阿里巴巴,2011
粤科风投,泰坦软件系统,2011
粤科风投,高美空调设备,2011
越商创投,云天化,2011
越商创投,贵研铂业,2011
越商创投,大连天宝,2011
越商创投,大东南,2011
约瑟投资,远东卓越,2011
远策投资,兔宝宝,2011
远策投资,三全食品,2011
远策投资,盾安环境,2011
原点创投,友付,2011
元泓创投,广电信息,2011
禹杉投资,博创科技,2011
优势资本,中交科技,2011
优势资本,云河水电,2011
优势资本,亚兰德电池,2011
优势资本,沃特体育用品,2011
优势资本,三棵树涂料,2011
优势资本,赛特斯,2011
优势资本,塞飞亚,2011
优势资本,若锋环保,2011
优势资本,确成硅化,2011
优势资本,普天园林(天苑园林),2011
优势资本,名品打折网,2011
优势资本,美电贝尔,2011
优势资本,金赛博板业,2011
优势资本,宏电技术,2011
优势资本,河马塑胶,2011
优势资本,浩蓝环保,2011
优势资本,海壹食品,2011
优势资本,海天材料,2011
优势资本,海鸥水产,2011
优势资本,东田造型,2011
优势资本,博科资讯,2011
优点资本,展恒理财,2011
优点资本,汉柏科技,2011
涌玖股权投资,粤水电,2011
涌铧投资,拓明科技,2011
涌铧投资,结婚钻戒网,2011
永兴投资,泉州上实,2011
永兴投资,金山新城A4地块项目,2011
盈富（天津）股权投资,深宝实业,2011
盈峰创投,金源电气,2011
盈峰创投,复兴机械,2011
盈峰创投,安洁士,2011
盈创动力投资,芯通科技,2011
英特尔投资,耀点100,2011
英特尔投资,弥亚微,2011
英特尔投资,马可波罗电子商务咨询,2011
英特尔投资,佳视互动,2011
英特尔投资,佳品网（星河风尚）,2011
英特尔投资,好玩家,2011
英特尔投资,创业软件,2011
英特尔投资,创新科,2011
英特尔投资,博康智能,2011
英特尔投资,播思,2011
英飞尼迪,忆恒创源,2011
英飞尼迪,伊士通,2011
英飞尼迪,兴柏生物工程,2011
英飞尼迪,盛科网络,2011
英飞尼迪,清华万博,2011
英飞尼迪,凯莱英医药化学（天津）,2011
英飞尼迪,好联络,2011
银瑞达,红黄蓝教育,2011
银湖,山石网科,2011
银湖,阿里巴巴,2011
银河投资,粤水电,2011
银河投资,精功科技,2011
银河投资,金螳螂,2011
银河投资,海南海药,2011
银河投资,格林美,2011
银河鼎发创投,九恒星,2011
银广资本,瑞达矿业,2011
殷库资本,步长制药,2011
逸百年,杜康酒业,2011
益富海资产管理,捷佳伟创,2011
易居中国,风火创意,2011
野村控股,逸行旅游网,2011
野村控股,新华保险,2011
严治风,尊酷网,2011
亚商资本,中联信通,2011
亚商资本,易昌泰电子,2011
亚商资本,新生源,2011
亚商资本,泰来环保,2011
亚商资本,四川国锂,2011
亚商资本,上海浦江特气,2011
亚商资本,骏达光电,2011
亚商资本,九众互动,2011
亚商资本,洁驰科技,2011
亚商资本,华力兴,2011
亚商资本,海客瑞斯,2011
亚商资本,创业接力融资担保,2011
亚商资本,川科化工,2011
雅戈尔投资,众和,2011
雅戈尔投资,云天化,2011
雅戈尔投资,银联商务,2011
雅戈尔投资,兴蓉投资（原蓝星清洗）,2011
雅戈尔投资,圣农发展,2011
雅戈尔投资,生益科技,2011
雅戈尔投资,精功科技,2011
雅戈尔投资,海利得,2011
雅戈尔投资,东方锆业,2011
徐汇高科,欧安派,2011
雄牛资本,城市名人酒店集团,2011
兄弟空间创业投资,记忆科技,2011
幸福投资,盛景网联,2011
兴烨创投,奥达科,2011
信中利,易云捷讯,2011
信中利,小马奔腾,2011
信中利,微拍（蝈蝈在线）,2011
信中利,同济现代医药,2011
信中利,天捷专用汽车（天地重工）,2011
信中利,麦包包,2011
信中利,龙文教育,2011
信中利,雷明顿传媒,2011
信中利,东阳九天影视,2011
信中利,东田造型,2011
信达资本,三门峡恒生科技,2011
信达资本,二商股份,2011
信保基金,武汉康桥房地产,2011
